Date,Adj Close,Close,High,Low,Open,Volume
2024-05-28T09:30:00,206.97999572753906,206.97999572753906,207.07000732421875,206.88999938964844,206.97000122070312,677589.0
2024-05-28T09:31:00,206.92999267578125,206.92999267578125,207.08999633789062,206.88999938964844,206.99000549316406,83172.0
2024-05-28T09:32:00,206.82000732421875,206.82000732421875,206.97999572753906,206.77000427246094,206.91009521484375,101652.0
2024-05-28T09:33:00,206.61000061035156,206.61000061035156,206.8300018310547,206.5800018310547,206.8300018310547,100352.0
2024-05-28T09:34:00,206.41000366210938,206.41000366210938,206.64999389648438,206.39999389648438,206.64999389648438,75488.0
2024-05-28T09:35:00,206.35000610351562,206.35000610351562,206.4600067138672,206.2299041748047,206.39999389648438,109044.0
2024-05-28T09:36:00,206.16000366210938,206.16000366210938,206.3699951171875,206.16000366210938,206.36000061035156,72985.0
2024-05-28T09:37:00,206.22000122070312,206.22000122070312,206.2550048828125,205.97000122070312,206.14500427246094,114577.0
2024-05-28T09:38:00,206.0500030517578,206.0500030517578,206.2100067138672,206.0449981689453,206.1999969482422,111968.0
2024-05-28T09:39:00,206.08999633789062,206.08999633789062,206.11000061035156,205.9600067138672,206.05059814453125,117488.0
2024-05-28T09:40:00,205.90499877929688,205.90499877929688,206.11000061035156,205.8800048828125,206.0800018310547,125072.0
2024-05-28T09:41:00,206.1300048828125,206.1300048828125,206.16000366210938,205.82000732421875,205.89999389648438,60235.0
2024-05-28T09:42:00,206.28500366210938,206.28500366210938,206.3000030517578,206.13499450683594,206.13999938964844,125661.0
2024-05-28T09:43:00,206.4302978515625,206.4302978515625,206.43040466308594,206.28500366210938,206.28500366210938,49581.0
2024-05-28T09:44:00,206.26499938964844,206.26499938964844,206.42999267578125,206.24000549316406,206.42999267578125,60774.0
2024-05-28T09:45:00,206.19000244140625,206.19000244140625,206.2899932861328,206.07000732421875,206.25999450683594,109949.0
2024-05-28T09:46:00,206.1300048828125,206.1300048828125,206.22999572753906,206.08999633789062,206.17999267578125,54544.0
2024-05-28T09:47:00,206.35000610351562,206.35000610351562,206.3699951171875,206.10000610351562,206.125,69164.0
2024-05-28T09:48:00,206.39999389648438,206.39999389648438,206.4600067138672,206.33999633789062,206.35000610351562,59576.0
2024-05-28T09:49:00,206.3800048828125,206.3800048828125,206.47000122070312,206.34500122070312,206.41000366210938,37611.0
2024-05-28T09:50:00,206.4600067138672,206.4600067138672,206.52499389648438,206.3800048828125,206.3800048828125,38390.0
2024-05-28T09:51:00,206.49000549316406,206.49000549316406,206.5399932861328,206.38999938964844,206.42999267578125,52474.0
2024-05-28T09:52:00,206.39999389648438,206.39999389648438,206.50999450683594,206.30999755859375,206.47999572753906,26092.0
2024-05-28T09:53:00,206.32000732421875,206.32000732421875,206.49000549316406,206.30999755859375,206.4199981689453,56462.0
2024-05-28T09:54:00,206.19000244140625,206.19000244140625,206.34500122070312,206.19000244140625,206.30999755859375,51220.0
2024-05-28T09:55:00,206.04330444335938,206.04330444335938,206.25,206.02999877929688,206.18499755859375,55189.0
2024-05-28T09:56:00,205.94500732421875,205.94500732421875,206.05999755859375,205.9199981689453,206.05999755859375,49896.0
2024-05-28T09:57:00,205.84500122070312,205.84500122070312,206.00999450683594,205.82000732421875,205.94000244140625,34313.0
2024-05-28T09:58:00,205.889892578125,205.889892578125,205.88999938964844,205.82000732421875,205.83999633789062,34180.0
2024-05-28T09:59:00,205.9199981689453,205.9199981689453,205.97000122070312,205.82000732421875,205.89999389648438,95776.0
2024-05-28T10:00:00,205.63999938964844,205.63999938964844,205.97000122070312,205.6300048828125,205.9600067138672,78856.0
2024-05-28T10:01:00,205.52999877929688,205.52999877929688,205.70989990234375,205.52569580078125,205.63999938964844,62769.0
2024-05-28T10:02:00,205.61000061035156,205.61000061035156,205.64500427246094,205.4600067138672,205.52999877929688,59653.0
2024-05-28T10:03:00,205.8000030517578,205.8000030517578,205.8000030517578,205.5800018310547,205.5800018310547,92552.0
2024-05-28T10:04:00,205.64999389648438,205.64999389648438,205.85000610351562,205.6300048828125,205.8000030517578,44589.0
2024-05-28T10:05:00,205.39999389648438,205.39999389648438,205.6699981689453,205.39999389648438,205.64990234375,38889.0
2024-05-28T10:06:00,205.46449279785156,205.46449279785156,205.47999572753906,205.30999755859375,205.39999389648438,73044.0
2024-05-28T10:07:00,205.39999389648438,205.39999389648438,205.57000732421875,205.38999938964844,205.47999572753906,51970.0
2024-05-28T10:08:00,205.41000366210938,205.41000366210938,205.47999572753906,205.32000732421875,205.38999938964844,55121.0
2024-05-28T10:09:00,205.58999633789062,205.58999633789062,205.6199951171875,205.4199981689453,205.4199981689453,15617.0
2024-05-28T10:10:00,205.5399932861328,205.5399932861328,205.58999633789062,205.39500427246094,205.5850067138672,23554.0
2024-05-28T10:11:00,205.49000549316406,205.49000549316406,205.65499877929688,205.4600067138672,205.52000427246094,24716.0
2024-05-28T10:12:00,205.44000244140625,205.44000244140625,205.57000732421875,205.42999267578125,205.5,61642.0
2024-05-28T10:13:00,205.5,205.5,205.52000427246094,205.38999938964844,205.44500732421875,47647.0
2024-05-28T10:14:00,205.48500061035156,205.48500061035156,205.5850067138672,205.4499969482422,205.49000549316406,59411.0
2024-05-28T10:15:00,205.47000122070312,205.47000122070312,205.5800018310547,205.43130493164062,205.49000549316406,55662.0
2024-05-28T10:16:00,205.60000610351562,205.60000610351562,205.6300048828125,205.42999267578125,205.4600067138672,31150.0
2024-05-28T10:17:00,205.75,205.75,205.7949981689453,205.61000061035156,205.61000061035156,26418.0
2024-05-28T10:18:00,205.82000732421875,205.82000732421875,205.8350067138672,205.7194061279297,205.77000427246094,25924.0
2024-05-28T10:19:00,205.8300018310547,205.8300018310547,205.96499633789062,205.82000732421875,205.8300018310547,95187.0
2024-05-28T10:20:00,205.72000122070312,205.72000122070312,205.82000732421875,205.71499633789062,205.72000122070312,77502.0
2024-05-28T10:21:00,205.625,205.625,205.82000732421875,205.625,205.625,196012.0
2024-05-28T10:22:00,205.66009521484375,205.66009521484375,205.74000549316406,205.52000427246094,205.60000610351562,45399.0
2024-05-28T10:23:00,205.67999267578125,205.67999267578125,205.7100067138672,205.6300048828125,205.66000366210938,53299.0
2024-05-28T10:24:00,205.67999267578125,205.67999267578125,205.75,205.65499877929688,205.6999969482422,37254.0
2024-05-28T10:25:00,205.63999938964844,205.63999938964844,205.67999267578125,205.5800018310547,205.63999938964844,129781.0
2024-05-28T10:26:00,205.69000244140625,205.69000244140625,205.6999969482422,205.55999755859375,205.66000366210938,30967.0
2024-05-28T10:27:00,205.50999450683594,205.50999450683594,205.69000244140625,205.5,205.6699981689453,50140.0
2024-05-28T10:28:00,205.66000366210938,205.66000366210938,205.66000366210938,205.50999450683594,205.50999450683594,20896.0
2024-05-28T10:29:00,205.64500427246094,205.64500427246094,205.7100067138672,205.63999938964844,205.66000366210938,18996.0
2024-05-28T10:30:00,205.62899780273438,205.62899780273438,205.64500427246094,205.42999267578125,205.63999938964844,72182.0
2024-05-28T10:31:00,205.67999267578125,205.67999267578125,205.6999969482422,205.6072998046875,205.6072998046875,14506.0
2024-05-28T10:32:00,205.57000732421875,205.57000732421875,205.6999969482422,205.55499267578125,205.6699981689453,45610.0
2024-05-28T10:33:00,205.49000549316406,205.49000549316406,205.5500030517578,205.41000366210938,205.5500030517578,67853.0
2024-05-28T10:34:00,205.55499267578125,205.55499267578125,205.57000732421875,205.46499633789062,205.5,28491.0
2024-05-28T10:35:00,205.5800018310547,205.5800018310547,205.6300048828125,205.52999877929688,205.5500030517578,59095.0
2024-05-28T10:36:00,205.50999450683594,205.50999450683594,205.5800018310547,205.49000549316406,205.55999755859375,35113.0
2024-05-28T10:37:00,205.38999938964844,205.38999938964844,205.52999877929688,205.3800048828125,205.52000427246094,68220.0
2024-05-28T10:38:00,205.38999938964844,205.38999938964844,205.4600067138672,205.33999633789062,205.38999938964844,15834.0
2024-05-28T10:39:00,205.24000549316406,205.24000549316406,205.39999389648438,205.22000122070312,205.39999389648438,97948.0
2024-05-28T10:40:00,205.35000610351562,205.35000610351562,205.3699951171875,205.22999572753906,205.24000549316406,36577.0
2024-05-28T10:41:00,205.38999938964844,205.38999938964844,205.38999938964844,205.3000946044922,205.35000610351562,81151.0
2024-05-28T10:42:00,205.47999572753906,205.47999572753906,205.49000549316406,205.35499572753906,205.39999389648438,15506.0
2024-05-28T10:43:00,205.5756072998047,205.5756072998047,205.58999633789062,205.47000122070312,205.49000549316406,26133.0
2024-05-28T10:44:00,205.66000366210938,205.66000366210938,205.66000366210938,205.5800018310547,205.5800018310547,52737.0
2024-05-28T10:45:00,205.74000549316406,205.74000549316406,205.75,205.6746063232422,205.6750030517578,34074.0
2024-05-28T10:46:00,205.86000061035156,205.86000061035156,205.8699951171875,205.69000244140625,205.86000061035156,17985.0
2024-05-28T10:47:00,205.94000244140625,205.94000244140625,205.95989990234375,205.8697052001953,205.8699951171875,55746.0
2024-05-28T10:48:00,206.0,206.0,206.0,205.92999267578125,205.92999267578125,17072.0
2024-05-28T10:49:00,205.97999572753906,205.97999572753906,206.0399932861328,205.96499633789062,206.02000427246094,58202.0
2024-05-28T10:50:00,206.02000427246094,206.02000427246094,206.0500030517578,205.99000549316406,205.99000549316406,7996.0
2024-05-28T10:51:00,206.05999755859375,206.05999755859375,206.05999755859375,206.0399932861328,206.0500030517578,125300.0
2024-05-28T10:52:00,206.05999755859375,206.05999755859375,206.1300048828125,206.0404052734375,206.05999755859375,15336.0
2024-05-28T10:53:00,206.07000732421875,206.07000732421875,206.1199951171875,206.07000732421875,206.11000061035156,25039.0
2024-05-28T10:54:00,206.00999450683594,206.00999450683594,206.1199951171875,205.97000122070312,206.07000732421875,15926.0
2024-05-28T10:55:00,206.0399932861328,206.0399932861328,206.05999755859375,205.99000549316406,206.00999450683594,15620.0
2024-05-28T10:56:00,205.9499969482422,205.9499969482422,206.0500030517578,205.93499755859375,206.0399932861328,24297.0
2024-05-28T10:57:00,205.89500427246094,205.89500427246094,205.9600067138672,205.8800048828125,205.9499969482422,24123.0
2024-05-28T10:58:00,205.83999633789062,205.83999633789062,205.88999938964844,205.82000732421875,205.88999938964844,87867.0
2024-05-28T10:59:00,205.82000732421875,205.82000732421875,205.85000610351562,205.75,205.83999633789062,39705.0
2024-05-28T11:00:00,205.82000732421875,205.82000732421875,205.8800048828125,205.80999755859375,205.8300018310547,28279.0
2024-05-28T11:01:00,205.6999969482422,205.6999969482422,205.8300018310547,205.66000366210938,205.8300018310547,27826.0
2024-05-28T11:02:00,205.5800018310547,205.5800018310547,205.72000122070312,205.5500030517578,205.69000244140625,51025.0
2024-05-28T11:03:00,205.63499450683594,205.63499450683594,205.63499450683594,205.63499450683594,205.63499450683594,41746.0
2024-05-28T11:04:00,205.55999755859375,205.55999755859375,205.63999938964844,205.5399932861328,205.6300048828125,16567.0
2024-05-28T11:05:00,205.58999633789062,205.58999633789062,205.60000610351562,205.50999450683594,205.55499267578125,13273.0
2024-05-28T11:06:00,205.47000122070312,205.47000122070312,205.5800018310547,205.4550018310547,205.57000732421875,14549.0
2024-05-28T11:07:00,205.57000732421875,205.57000732421875,205.57000732421875,205.47000122070312,205.47000122070312,43548.0
2024-05-28T11:08:00,205.66000366210938,205.66000366210938,205.66000366210938,205.50999450683594,205.55999755859375,50293.0
2024-05-28T11:09:00,205.61500549316406,205.61500549316406,205.66000366210938,205.5601043701172,205.6501007080078,17281.0
2024-05-28T11:10:00,205.625,205.625,205.6999969482422,205.60499572753906,205.63999938964844,65660.0
2024-05-28T11:11:00,205.82000732421875,205.82000732421875,205.8300018310547,205.63499450683594,205.63499450683594,111091.0
2024-05-28T11:12:00,205.91000366210938,205.91000366210938,205.9199981689453,205.82000732421875,205.82000732421875,73976.0
2024-05-28T11:13:00,205.99000549316406,205.99000549316406,205.99000549316406,205.89999389648438,205.9199981689453,10772.0
2024-05-28T11:14:00,206.00999450683594,206.00999450683594,206.0500030517578,205.97000122070312,205.99000549316406,47490.0
2024-05-28T11:15:00,206.0399932861328,206.0399932861328,206.0399932861328,205.981201171875,206.00999450683594,27025.0
2024-05-28T11:16:00,205.9700927734375,205.9700927734375,206.08999633789062,205.9700927734375,206.0399932861328,62372.0
2024-05-28T11:17:00,206.0399932861328,206.0399932861328,206.05999755859375,205.9550018310547,205.97000122070312,10796.0
2024-05-28T11:18:00,206.08999633789062,206.08999633789062,206.10000610351562,206.0500030517578,206.0500030517578,8617.0
2024-05-28T11:19:00,206.1699981689453,206.1699981689453,206.1699981689453,206.0749969482422,206.10000610351562,8988.0
2024-05-28T11:20:00,206.1199951171875,206.1199951171875,206.19000244140625,206.1199951171875,206.17999267578125,49349.0
2024-05-28T11:21:00,206.11000061035156,206.11000061035156,206.13999938964844,206.10000610351562,206.12010192871094,20645.0
2024-05-28T11:22:00,206.09500122070312,206.09500122070312,206.11000061035156,206.0511932373047,206.11000061035156,22056.0
2024-05-28T11:23:00,206.13999938964844,206.13999938964844,206.14999389648438,206.08999633789062,206.10000610351562,12327.0
2024-05-28T11:24:00,206.1300048828125,206.1300048828125,206.15589904785156,206.1300048828125,206.13499450683594,9724.0
2024-05-28T11:25:00,206.1300048828125,206.1300048828125,206.14500427246094,206.1199951171875,206.1300048828125,12586.0
2024-05-28T11:26:00,206.09500122070312,206.09500122070312,206.13999938964844,206.08999633789062,206.12350463867188,23454.0
2024-05-28T11:27:00,206.07870483398438,206.07870483398438,206.11000061035156,206.05999755859375,206.09500122070312,26377.0
2024-05-28T11:28:00,206.11500549316406,206.11500549316406,206.11500549316406,206.0749969482422,206.0800018310547,52823.0
2024-05-28T11:29:00,206.0800018310547,206.0800018310547,206.1199951171875,206.07000732421875,206.11500549316406,19455.0
2024-05-28T11:30:00,206.05999755859375,206.05999755859375,206.14999389648438,206.03250122070312,206.0800018310547,20996.0
2024-05-28T11:31:00,206.15989685058594,206.15989685058594,206.18499755859375,206.05999755859375,206.05999755859375,22660.0
2024-05-28T11:32:00,205.9949951171875,205.9949951171875,206.16000366210938,205.99130249023438,206.16000366210938,33596.0
2024-05-28T11:33:00,205.85000610351562,205.85000610351562,205.99000549316406,205.85000610351562,205.97999572753906,21000.0
2024-05-28T11:34:00,205.8300018310547,205.8300018310547,205.8699951171875,205.8000030517578,205.86000061035156,47152.0
2024-05-28T11:35:00,205.86000061035156,205.86000061035156,205.9199981689453,205.7899932861328,205.83999633789062,56938.0
2024-05-28T11:36:00,206.02000427246094,206.02000427246094,206.02999877929688,205.88999938964844,205.89999389648438,46580.0
2024-05-28T11:37:00,206.02000427246094,206.02000427246094,206.0500030517578,206.0001983642578,206.02499389648438,21928.0
2024-05-28T11:38:00,206.0399932861328,206.0399932861328,206.0500030517578,205.97999572753906,206.01499938964844,12718.0
2024-05-28T11:39:00,206.0399932861328,206.0399932861328,206.07000732421875,206.01980590820312,206.0399932861328,10798.0
2024-05-28T11:40:00,206.13999938964844,206.13999938964844,206.16000366210938,206.05999755859375,206.05999755859375,11027.0
2024-05-28T11:41:00,206.14999389648438,206.14999389648438,206.17999267578125,206.1300048828125,206.14999389648438,34483.0
2024-05-28T11:42:00,206.1649932861328,206.1649932861328,206.17999267578125,206.1199951171875,206.16000366210938,37804.0
2024-05-28T11:43:00,206.15499877929688,206.15499877929688,206.2100067138672,206.15499877929688,206.1699981689453,21816.0
2024-05-28T11:44:00,206.11000061035156,206.11000061035156,206.14999389648438,206.07440185546875,206.14999389648438,11596.0
2024-05-28T11:45:00,206.14500427246094,206.14500427246094,206.15499877929688,206.08999633789062,206.08999633789062,4679.0
2024-05-28T11:46:00,206.1999969482422,206.1999969482422,206.2100067138672,206.11070251464844,206.1300048828125,17663.0
2024-05-28T11:47:00,206.1699981689453,206.1699981689453,206.22999572753906,206.16000366210938,206.1999969482422,157821.0
2024-05-28T11:48:00,206.1199951171875,206.1199951171875,206.19000244140625,206.1199951171875,206.1750030517578,8493.0
2024-05-28T11:49:00,206.1479949951172,206.1479949951172,206.1649932861328,206.0800018310547,206.11000061035156,11969.0
2024-05-28T11:50:00,206.2100067138672,206.2100067138672,206.21270751953125,206.14500427246094,206.14500427246094,6135.0
2024-05-28T11:51:00,206.19000244140625,206.19000244140625,206.21499633789062,206.189697265625,206.2100067138672,10056.0
2024-05-28T11:52:00,206.25999450683594,206.25999450683594,206.27000427246094,206.19500732421875,206.19500732421875,37314.0
2024-05-28T11:53:00,206.25999450683594,206.25999450683594,206.3000030517578,206.2449951171875,206.25,31670.0
2024-05-28T11:54:00,206.1999969482422,206.1999969482422,206.27499389648438,206.1999969482422,206.25999450683594,0.0
2024-05-28T11:55:00,206.24000549316406,206.24000549316406,206.25,206.1999969482422,206.2100067138672,10100.0
2024-05-28T11:56:00,206.27999877929688,206.27999877929688,206.2899932861328,206.27000427246094,206.27999877929688,15044.0
2024-05-28T11:57:00,206.22999572753906,206.22999572753906,206.30499267578125,206.22999572753906,206.2899932861328,24549.0
2024-05-28T11:58:00,206.2449951171875,206.2449951171875,206.2449951171875,206.2100067138672,206.22999572753906,6831.0
2024-05-28T11:59:00,206.22999572753906,206.22999572753906,206.25,206.22000122070312,206.24000549316406,13936.0
2024-05-28T12:00:00,206.22500610351562,206.22500610351562,206.2550048828125,206.20249938964844,206.22000122070312,21233.0
2024-05-28T12:01:00,206.29660034179688,206.29660034179688,206.30999755859375,206.24000549316406,206.24000549316406,16253.0
2024-05-28T12:02:00,206.25,206.25,206.2899932861328,206.2449951171875,206.2899932861328,15530.0
2024-05-28T12:03:00,206.17999267578125,206.17999267578125,206.25100708007812,206.1699981689453,206.25100708007812,18421.0
2024-05-28T12:04:00,206.16000366210938,206.16000366210938,206.18499755859375,206.16000366210938,206.18499755859375,12368.0
2024-05-28T12:05:00,206.10499572753906,206.10499572753906,206.1649932861328,206.0800018310547,206.16110229492188,29543.0
2024-05-28T12:06:00,206.11500549316406,206.11500549316406,206.12750244140625,206.08999633789062,206.11000061035156,20122.0
2024-05-28T12:07:00,206.0198974609375,206.0198974609375,206.1199951171875,206.0050048828125,206.1199951171875,24161.0
2024-05-28T12:08:00,206.06500244140625,206.06500244140625,206.07000732421875,206.0,206.02000427246094,29020.0
2024-05-28T12:09:00,206.1300048828125,206.1300048828125,206.1300048828125,206.1300048828125,206.1300048828125,0.0
2024-05-28T09:30:00,206.97999572753906,206.97999572753906,207.07000732421875,206.88999938964844,206.97000122070312,677589.0
2024-05-28T09:31:00,206.92999267578125,206.92999267578125,207.08999633789062,206.88999938964844,206.99000549316406,83172.0
2024-05-28T09:32:00,206.82000732421875,206.82000732421875,206.97999572753906,206.77000427246094,206.91009521484375,101652.0
2024-05-28T09:33:00,206.61000061035156,206.61000061035156,206.8300018310547,206.5800018310547,206.8300018310547,100352.0
2024-05-28T09:34:00,206.41000366210938,206.41000366210938,206.64999389648438,206.39999389648438,206.64999389648438,75488.0
2024-05-28T09:35:00,206.35000610351562,206.35000610351562,206.4600067138672,206.2299041748047,206.39999389648438,109044.0
2024-05-28T09:36:00,206.16000366210938,206.16000366210938,206.3699951171875,206.16000366210938,206.36000061035156,72985.0
2024-05-28T09:37:00,206.22000122070312,206.22000122070312,206.2550048828125,205.97000122070312,206.14500427246094,114577.0
2024-05-28T09:38:00,206.0500030517578,206.0500030517578,206.2100067138672,206.0449981689453,206.1999969482422,111968.0
2024-05-28T09:39:00,206.08999633789062,206.08999633789062,206.11000061035156,205.9600067138672,206.05059814453125,117488.0
2024-05-28T09:40:00,205.90499877929688,205.90499877929688,206.11000061035156,205.8800048828125,206.0800018310547,125072.0
2024-05-28T09:41:00,206.1300048828125,206.1300048828125,206.16000366210938,205.82000732421875,205.89999389648438,60235.0
2024-05-28T09:42:00,206.28500366210938,206.28500366210938,206.3000030517578,206.13499450683594,206.13999938964844,125661.0
2024-05-28T09:43:00,206.4302978515625,206.4302978515625,206.43040466308594,206.28500366210938,206.28500366210938,49581.0
2024-05-28T09:44:00,206.26499938964844,206.26499938964844,206.42999267578125,206.24000549316406,206.42999267578125,60774.0
2024-05-28T09:45:00,206.19000244140625,206.19000244140625,206.2899932861328,206.07000732421875,206.25999450683594,109949.0
2024-05-28T09:46:00,206.1300048828125,206.1300048828125,206.22999572753906,206.08999633789062,206.17999267578125,54544.0
2024-05-28T09:47:00,206.35000610351562,206.35000610351562,206.3699951171875,206.10000610351562,206.125,69164.0
2024-05-28T09:48:00,206.39999389648438,206.39999389648438,206.4600067138672,206.33999633789062,206.35000610351562,59576.0
2024-05-28T09:49:00,206.3800048828125,206.3800048828125,206.47000122070312,206.34500122070312,206.41000366210938,37611.0
2024-05-28T09:50:00,206.4600067138672,206.4600067138672,206.52499389648438,206.3800048828125,206.3800048828125,38390.0
2024-05-28T09:51:00,206.49000549316406,206.49000549316406,206.5399932861328,206.38999938964844,206.42999267578125,52474.0
2024-05-28T09:52:00,206.39999389648438,206.39999389648438,206.50999450683594,206.30999755859375,206.47999572753906,26092.0
2024-05-28T09:53:00,206.32000732421875,206.32000732421875,206.49000549316406,206.30999755859375,206.4199981689453,56462.0
2024-05-28T09:54:00,206.19000244140625,206.19000244140625,206.34500122070312,206.19000244140625,206.30999755859375,51220.0
2024-05-28T09:55:00,206.04330444335938,206.04330444335938,206.25,206.02999877929688,206.18499755859375,55189.0
2024-05-28T09:56:00,205.94500732421875,205.94500732421875,206.05999755859375,205.9199981689453,206.05999755859375,49896.0
2024-05-28T09:57:00,205.84500122070312,205.84500122070312,206.00999450683594,205.82000732421875,205.94000244140625,34313.0
2024-05-28T09:58:00,205.889892578125,205.889892578125,205.88999938964844,205.82000732421875,205.83999633789062,34180.0
2024-05-28T09:59:00,205.9199981689453,205.9199981689453,205.97000122070312,205.82000732421875,205.89999389648438,95776.0
2024-05-28T10:00:00,205.63999938964844,205.63999938964844,205.97000122070312,205.6300048828125,205.9600067138672,78856.0
2024-05-28T10:01:00,205.52999877929688,205.52999877929688,205.70989990234375,205.52569580078125,205.63999938964844,62769.0
2024-05-28T10:02:00,205.61000061035156,205.61000061035156,205.64500427246094,205.4600067138672,205.52999877929688,59653.0
2024-05-28T10:03:00,205.8000030517578,205.8000030517578,205.8000030517578,205.5800018310547,205.5800018310547,92552.0
2024-05-28T10:04:00,205.64999389648438,205.64999389648438,205.85000610351562,205.6300048828125,205.8000030517578,44589.0
2024-05-28T10:05:00,205.39999389648438,205.39999389648438,205.6699981689453,205.39999389648438,205.64990234375,38889.0
2024-05-28T10:06:00,205.46449279785156,205.46449279785156,205.47999572753906,205.30999755859375,205.39999389648438,73044.0
2024-05-28T10:07:00,205.39999389648438,205.39999389648438,205.57000732421875,205.38999938964844,205.47999572753906,51970.0
2024-05-28T10:08:00,205.41000366210938,205.41000366210938,205.47999572753906,205.32000732421875,205.38999938964844,55121.0
2024-05-28T10:09:00,205.58999633789062,205.58999633789062,205.6199951171875,205.4199981689453,205.4199981689453,15617.0
2024-05-28T10:10:00,205.5399932861328,205.5399932861328,205.58999633789062,205.39500427246094,205.5850067138672,23554.0
2024-05-28T10:11:00,205.49000549316406,205.49000549316406,205.65499877929688,205.4600067138672,205.52000427246094,24716.0
2024-05-28T10:12:00,205.44000244140625,205.44000244140625,205.57000732421875,205.42999267578125,205.5,61642.0
2024-05-28T10:13:00,205.5,205.5,205.52000427246094,205.38999938964844,205.44500732421875,47647.0
2024-05-28T10:14:00,205.48500061035156,205.48500061035156,205.5850067138672,205.4499969482422,205.49000549316406,59411.0
2024-05-28T10:15:00,205.47000122070312,205.47000122070312,205.5800018310547,205.43130493164062,205.49000549316406,55662.0
2024-05-28T10:16:00,205.60000610351562,205.60000610351562,205.6300048828125,205.42999267578125,205.4600067138672,31150.0
